,Artist,Album,Track,Minutes
2292,Ozzy Osbourne,Speak of the Devil,"Sabbath, Bloody Sabbath",5.56036666667
2293,Ozzy Osbourne,Speak of the Devil,Iron Man/Children of the Grave,9.20513333333
2294,Ozzy Osbourne,Speak of the Devil,Paranoid,3.15285
2295,Page & Plant,Walking Into Clarksdale,Shining In The Light,4.01326666667
2296,Page & Plant,Walking Into Clarksdale,When The World Was Young,6.22323333333
2297,Page & Plant,Walking Into Clarksdale,Upon A Golden Horse,3.87265
2298,Page & Plant,Walking Into Clarksdale,Blue Train,6.75046666667
2299,Page & Plant,Walking Into Clarksdale,Please Read The Letter,4.36853333333
2300,Page & Plant,Walking Into Clarksdale,Most High,5.60891666667
2301,Page & Plant,Walking Into Clarksdale,Heart In Your Hand,3.84826666667
2302,Page & Plant,Walking Into Clarksdale,Walking Into Clarksdale,5.30851666667
2303,Page & Plant,Walking Into Clarksdale,Burning Up,5.36031666667
2304,Page & Plant,Walking Into Clarksdale,When I Was A Child,5.76043333333
2305,Page & Plant,Walking Into Clarksdale,House Of Love,5.59498333333
2306,Page & Plant,Walking Into Clarksdale,Sons Of Freedom,4.10775
2307,Passengers,Original Soundtracks 1,United Colours,5.50443333333
2308,Passengers,Original Soundtracks 1,Slug,4.69115
2309,Passengers,Original Soundtracks 1,Your Blue Room,5.47046666667
2310,Passengers,Original Soundtracks 1,Always Forever Now,6.39606666667
2311,Passengers,Original Soundtracks 1,A Different Kind Of Blue,2.0136
2312,Passengers,Original Soundtracks 1,Beach Sequence,3.53828333333
2313,Passengers,Original Soundtracks 1,Miss Sarajevo,5.67945
2314,Passengers,Original Soundtracks 1,Ito Okashi,3.41811666667
2315,Passengers,Original Soundtracks 1,One Minute Warning,4.66155
2316,Passengers,Original Soundtracks 1,Corpse (These Chains Are Way Too Long),3.58181666667
2317,Passengers,Original Soundtracks 1,Elvis Ate America,3.00276666667
2318,Passengers,Original Soundtracks 1,Plot 180,3.69326666667
2319,Passengers,Original Soundtracks 1,Theme From The Swan,3.39851666667
2320,Passengers,Original Soundtracks 1,Theme From Let's Go Native,3.11205
2321,Paul D'Ianno,The Beast Live,Wrathchild,2.83993333333
2322,Paul D'Ianno,The Beast Live,Killers,5.16658333333
2323,Paul D'Ianno,The Beast Live,Prowler,4.00456666667
2324,Paul D'Ianno,The Beast Live,Murders In The Rue Morgue,4.31063333333
2325,Paul D'Ianno,The Beast Live,Women In Uniform,3.1656
2326,Paul D'Ianno,The Beast Live,Remember Tomorrow,5.44043333333
2327,Paul D'Ianno,The Beast Live,Sanctuary,3.31406666667
2328,Paul D'Ianno,The Beast Live,Running Free,3.32843333333
2329,Paul D'Ianno,The Beast Live,Phantom Of The Opera,6.96946666667
2330,Paul D'Ianno,The Beast Live,Iron Maiden,3.92053333333
2331,Pearl Jam,Live On Two Legs [Live],Corduroy,5.08821666667
2332,Pearl Jam,Live On Two Legs [Live],Given To Fly,3.89355
2333,Pearl Jam,Live On Two Legs [Live],"Hail, Hail",3.7294
2334,Pearl Jam,Live On Two Legs [Live],Daughter,6.7914
2335,Pearl Jam,Live On Two Legs [Live],Elderly Woman Behind The Counter In A Small Town,3.82213333333
2336,Pearl Jam,Live On Two Legs [Live],Untitled,2.04668333333
2337,Pearl Jam,Live On Two Legs [Live],MFC,2.46986666667
2338,Pearl Jam,Live On Two Legs [Live],Go,2.69235
2339,Pearl Jam,Live On Two Legs [Live],Red Mosquito,4.04985
2340,Pearl Jam,Live On Two Legs [Live],Even Flow,5.285
2341,Pearl Jam,Live On Two Legs [Live],Off He Goes,5.72036666667
2342,Pearl Jam,Live On Two Legs [Live],Nothingman,4.64325
2343,Pearl Jam,Live On Two Legs [Live],Do The Evolution,3.7577
2344,Pearl Jam,Live On Two Legs [Live],Better Man,4.1034
2345,Pearl Jam,Live On Two Legs [Live],Black,6.92853333333
2346,Pearl Jam,Live On Two Legs [Live],F*Ckin' Up,6.2942
2347,Pearl Jam,Pearl Jam,Life Wasted,3.90573333333
2348,Pearl Jam,Pearl Jam,World Wide Suicide,3.48646666667
2349,Pearl Jam,Pearl Jam,Comatose,2.33316666667
2350,Pearl Jam,Pearl Jam,Severed Hand,4.50568333333
2351,Pearl Jam,Pearl Jam,Marker In The Sand,4.38725
2352,Pearl Jam,Pearl Jam,Parachutes,3.60925
2353,Pearl Jam,Pearl Jam,Unemployable,3.0733
2354,Pearl Jam,Pearl Jam,Big Wave,2.97621666667
2355,Pearl Jam,Pearl Jam,Gone,4.15911666667
2356,Pearl Jam,Pearl Jam,Wasted Reprise,0.89555
2357,Pearl Jam,Pearl Jam,Army Reserve,3.75945
2358,Pearl Jam,Pearl Jam,Come Back,5.49571666667
2359,Pearl Jam,Pearl Jam,Inside Job,7.14405
2360,Pearl Jam,Riot Act,Can't Keep,3.65713333333
2361,Pearl Jam,Riot Act,Save You,3.8352
2362,Pearl Jam,Riot Act,Love Boat Captain,4.60755
2363,Pearl Jam,Riot Act,Cropduster,3.8648
2364,Pearl Jam,Riot Act,Ghost,3.2518
2365,Pearl Jam,Riot Act,I Am Mine,3.59531666667
2366,Pearl Jam,Riot Act,Thumbing My Way,4.17043333333
2367,Pearl Jam,Riot Act,You Are,4.51438333333
2368,Pearl Jam,Riot Act,Get Right,2.64315
2369,Pearl Jam,Riot Act,Green Disease,2.68755
2370,Pearl Jam,Riot Act,Help Help,3.58486666667
2371,Pearl Jam,Riot Act,Bushleager,3.95798333333
2372,Pearl Jam,Riot Act,1/2 Full,4.1835
2373,Pearl Jam,Riot Act,Arc,1.09321666667
2374,Pearl Jam,Riot Act,All or None,4.62758333333
2375,Pearl Jam,Ten,Once,3.86263333333
2376,Pearl Jam,Ten,Evenflow,4.89533333333
2377,Pearl Jam,Ten,Alive,5.68466666667
2378,Pearl Jam,Ten,Why Go,3.33756666667
2379,Pearl Jam,Ten,Black,5.73038333333
2380,Pearl Jam,Ten,Jeremy,5.31635
2381,Pearl Jam,Ten,Oceans,2.70323333333
2382,Pearl Jam,Ten,Porch,3.50866666667
2383,Pearl Jam,Ten,Garden,4.9859
2384,Pearl Jam,Ten,Deep,4.3054
2385,Pearl Jam,Ten,Release,9.10105
2386,Pearl Jam,Vs.,Go,3.21871666667
2387,Pearl Jam,Vs.,Animal,2.82208333333
2388,Pearl Jam,Vs.,Daughter,3.92663333333
2389,Pearl Jam,Vs.,Glorified G,3.44946666667
2390,Pearl Jam,Vs.,Dissident,3.59183333333
2391,Pearl Jam,Vs.,W.M.A.,5.9877
2392,Pearl Jam,Vs.,Blood,2.84385
2393,Pearl Jam,Vs.,Rearviewmirror,4.73643333333
2394,Pearl Jam,Vs.,Rats,4.25708333333
2395,Pearl Jam,Vs.,Elderly Woman Behind The Counter In A Small Town,3.27226666667
2396,Pearl Jam,Vs.,Leash,3.15428333333
2397,Pearl Jam,Vs.,Indifference,5.03421666667
2398,Peter Tosh,,,
2399,Pink Floyd,Dark Side Of The Moon,Speak To Me/Breathe,3.90355
2400,Pink Floyd,Dark Side Of The Moon,On The Run,3.57658333333
2401,Pink Floyd,Dark Side Of The Moon,Time,7.08658333333
2402,Pink Floyd,Dark Side Of The Moon,The Great Gig In The Sky,4.73425
2403,Pink Floyd,Dark Side Of The Moon,Money,6.53146666667
2404,Pink Floyd,Dark Side Of The Moon,Us And Them,7.68391666667
2405,Pink Floyd,Dark Side Of The Moon,Any Colour You Like,3.429
2406,Pink Floyd,Dark Side Of The Moon,Brain Damage,3.8426
2407,Pink Floyd,Dark Side Of The Moon,Eclipse,2.08935
2408,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,ZeroVinteUm,5.26061666667
2409,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Queimando Tudo,2.87651666667
2410,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop Rio,2.5256
2411,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Bossa,0.484133333333
2412,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,100% HardCore,2.75243333333
2413,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Biruta,3.55438333333
2414,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Mão Na Cabeça,3.37718333333
2415,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,O Bicho Tá Pregando,2.86606666667
2416,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Adoled (Ocean),3.08505
2417,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Seus Amigos,1.68096666667
2418,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Paga Pau,3.29141666667
2419,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Rappers Reais,3.36673333333
2420,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Nega Do Cabelo Duro,2.03013333333
2421,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hemp Family,3.43205
2422,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Quem Me Cobrou?,2.0284
2423,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Se Liga,6.84015
2424,R.E.M. Feat. Kate Pearson,Out Of Time,Shiny Happy People,3.77163333333
2425,R.E.M. Feat. Kate Pearson,Out Of Time,Me In Honey,4.11123333333
2426,R.E.M. Feat. Kate Pearson,Out Of Time,Radio Song,4.25795
2427,R.E.M. Feat. Kate Pearson,Out Of Time,Losing My Religion,4.48391666667
2428,R.E.M. Feat. Kate Pearson,Out Of Time,Low,4.94628333333
2429,R.E.M. Feat. Kate Pearson,Out Of Time,Near Wild Heaven,3.33103333333
2430,R.E.M. Feat. Kate Pearson,Out Of Time,Endgame,3.84478333333
2431,R.E.M. Feat. Kate Pearson,Out Of Time,Belong,4.11688333333
2432,R.E.M. Feat. Kate Pearson,Out Of Time,Half A World Away,3.47385
2433,R.E.M. Feat. Kate Pearson,Out Of Time,Texarkana,3.66801666667
2434,R.E.M. Feat. Kate Pearson,Out Of Time,Country Feedback,4.16303333333
2435,R.E.M. Feat. KRS-One,,,
2436,R.E.M.,Green,Pop Song 89,3.0955
2437,R.E.M.,Green,Get Up,2.67058333333
2438,R.E.M.,Green,You Are The Everything,3.77163333333
2439,R.E.M.,Green,Stand,3.21436666667
2440,R.E.M.,Green,World Leader Pretend,4.32935
2441,R.E.M.,Green,The Wrong Child,3.61055
2442,R.E.M.,Green,Orange Crush,3.86176666667
2443,R.E.M.,Green,Turn You Inside-Out,4.2893
2444,R.E.M.,Green,Hairshirt,3.93185
2445,R.E.M.,Green,I Remember California,5.06688333333
2446,R.E.M.,Green,Untitled,3.19171666667
2447,R.E.M.,New Adventures In Hi-Fi,How The West Was Won And Where It Got Us,4.51918333333
2448,R.E.M.,New Adventures In Hi-Fi,The Wake-Up Bomb,5.1422
2449,R.E.M.,New Adventures In Hi-Fi,New Test Leper,5.44651666667
2450,R.E.M.,New Adventures In Hi-Fi,Undertow,5.1583
2451,R.E.M.,New Adventures In Hi-Fi,E-Bow The Letter,5.41605
2452,R.E.M.,New Adventures In Hi-Fi,Leave,7.29946666667
2453,R.E.M.,New Adventures In Hi-Fi,Departure,3.49038333333
2454,R.E.M.,New Adventures In Hi-Fi,Bittersweet Me,4.09686666667
2455,R.E.M.,New Adventures In Hi-Fi,Be Mine,5.55145
2456,R.E.M.,New Adventures In Hi-Fi,Binky The Doormat,5.02813333333
2457,R.E.M.,New Adventures In Hi-Fi,Zither,2.56913333333
2458,R.E.M.,New Adventures In Hi-Fi,"So Fast, So Numb",4.21136666667
2459,R.E.M.,New Adventures In Hi-Fi,Low Desert,3.53436666667
2460,R.E.M.,New Adventures In Hi-Fi,Electrolite,4.08858333333
2461,R.E.M.,The Best Of R.E.M.: The IRS Years,Carnival Of Sorts,3.89136666667
2462,R.E.M.,The Best Of R.E.M.: The IRS Years,Radio Free Aurope,4.08858333333
2463,R.E.M.,The Best Of R.E.M.: The IRS Years,Perfect Circle,3.47515
2464,R.E.M.,The Best Of R.E.M.: The IRS Years,Talk About The Passion,3.38676666667
2465,R.E.M.,The Best Of R.E.M.: The IRS Years,So Central Rain,3.24613333333
2466,R.E.M.,The Best Of R.E.M.: The IRS Years,Don't Go Back To Rockville,4.5392
2467,R.E.M.,The Best Of R.E.M.: The IRS Years,Pretty Persuasion,3.83215
2468,R.E.M.,The Best Of R.E.M.: The IRS Years,Green Grow The Rushes,3.76118333333
2469,R.E.M.,The Best Of R.E.M.: The IRS Years,Can't Get There From Here,3.67716666667
2470,R.E.M.,The Best Of R.E.M.: The IRS Years,Driver 8,3.41245
2471,R.E.M.,The Best Of R.E.M.: The IRS Years,Fall On Me,2.86693333333
2472,R.E.M.,The Best Of R.E.M.: The IRS Years,I Believe,3.79515
2473,R.E.M.,The Best Of R.E.M.: The IRS Years,Cuyahoga,4.34371666667
2474,R.E.M.,The Best Of R.E.M.: The IRS Years,The One I Love,3.28925
2475,R.E.M.,The Best Of R.E.M.: The IRS Years,The Finest Worksong,3.82126666667
2476,R.E.M.,The Best Of R.E.M.: The IRS Years,It's The End Of The World As We Know It (And I Feel Fine),4.08031666667
2477,Raimundos,Cesta Básica,Infeliz Natal,2.30443333333
2478,Raimundos,Cesta Básica,A Sua,2.36886666667
2479,Raimundos,Cesta Básica,Papeau Nuky Doe,2.02753333333
2480,Raimundos,Cesta Básica,Merry Christmas,2.10066666667
2481,Raimundos,Cesta Básica,Bodies,3.00058333333
2482,Raimundos,Cesta Básica,Puteiro Em João Pessoa,3.25963333333
2483,Raimundos,Cesta Básica,Esporrei Na Manivela,4.88793333333
2484,Raimundos,Cesta Básica,Bê-a-Bá,4.15085
2485,Raimundos,Cesta Básica,Cajueiro,2.64315
2486,Raimundos,Cesta Básica,Palhas Do Coqueiro,2.23085
2487,Raul Seixas,Raul Seixas,Maluco Beleza,3.38676666667
2488,Raul Seixas,Raul Seixas,O Dia Em Que A Terra Parou,4.362
2489,Raul Seixas,Raul Seixas,No Fundo Do Quintal Da Escola,2.9601
2490,Raul Seixas,Raul Seixas,O Segredo Do Universo,3.21131666667
2491,Raul Seixas,Raul Seixas,As Profecias,3.87525
2492,Raul Seixas,Raul Seixas,Mata Virgem,2.3767
2493,Raul Seixas,Raul Seixas,Sapato 36,3.27836666667
2494,Raul Seixas,Raul Seixas,Todo Mundo Explica,2.24826666667
2495,Raul Seixas,Raul Seixas,Que Luz É Essa,2.75111666667
2496,Raul Seixas,Raul Seixas,Diamante De Mendigo,3.43421666667
2497,Raul Seixas,Raul Seixas,Negócio É,2.9244
2498,Raul Seixas,Raul Seixas,"Muita Estrela, Pouca Constelação",4.4678
2499,Raul Seixas,Raul Seixas,Século XXI,4.08161666667
2500,Raul Seixas,Raul Seixas,Rock Das Aranhas (Ao Vivo) (Live),3.86393333333
2501,Red Hot Chili Peppers,Blood Sugar Sex Magik,The Power Of Equality,4.05985
2502,Red Hot Chili Peppers,Blood Sugar Sex Magik,If You Have To Ask,3.61316666667
2503,Red Hot Chili Peppers,Blood Sugar Sex Magik,Breaking The Girl,4.92495
2504,Red Hot Chili Peppers,Blood Sugar Sex Magik,Funky Monks,5.38991666667
2505,Red Hot Chili Peppers,Blood Sugar Sex Magik,Suck My Kiss,3.62056666667
2506,Red Hot Chili Peppers,Blood Sugar Sex Magik,I Could Have Lied,4.0751
2507,Red Hot Chili Peppers,Blood Sugar Sex Magik,Mellowship Slinky In B Major,4.00151666667
2508,Red Hot Chili Peppers,Blood Sugar Sex Magik,The Righteous & The Wicked,4.13473333333
2509,Red Hot Chili Peppers,Blood Sugar Sex Magik,Give It Away,4.71683333333
2510,Red Hot Chili Peppers,Blood Sugar Sex Magik,Blood Sugar Sex Magik,4.52048333333
2511,Red Hot Chili Peppers,Blood Sugar Sex Magik,Under The Bridge,4.40598333333
2512,Red Hot Chili Peppers,Blood Sugar Sex Magik,Naked In The Rain,4.42861666667
2513,Red Hot Chili Peppers,Blood Sugar Sex Magik,Apache Rose Peacock,4.70376666667
2514,Red Hot Chili Peppers,Blood Sugar Sex Magik,The Greeting Song,3.22655
2515,Red Hot Chili Peppers,Blood Sugar Sex Magik,My Lovely Man,4.65196666667
2516,Red Hot Chili Peppers,Blood Sugar Sex Magik,Sir Psycho Sexy,8.2782
2517,Red Hot Chili Peppers,Blood Sugar Sex Magik,They're Red Hot,1.19901666667
2518,Red Hot Chili Peppers,By The Way,By The Way,3.63361666667
2519,Red Hot Chili Peppers,By The Way,Universally Speaking,4.32021666667
2520,Red Hot Chili Peppers,By The Way,This Is The Place,4.29843333333
2521,Red Hot Chili Peppers,By The Way,Dosed,5.20096666667
2522,Red Hot Chili Peppers,By The Way,Don't Forget Me,4.63325
2523,Red Hot Chili Peppers,By The Way,The Zephyr Song,3.88266666667
2524,Red Hot Chili Peppers,By The Way,Can't Stop,4.49
2525,Red Hot Chili Peppers,By The Way,I Could Die For You,3.23176666667
2526,Red Hot Chili Peppers,By The Way,Midnight,4.93016666667
2527,Red Hot Chili Peppers,By The Way,Throw Away Your Television,3.7429
2528,Red Hot Chili Peppers,By The Way,Cabron,3.6432
2529,Red Hot Chili Peppers,By The Way,Tear,5.29021666667
2530,Red Hot Chili Peppers,By The Way,On Mercury,3.47515
2531,Red Hot Chili Peppers,By The Way,Minor Thing,3.63058333333
2532,Red Hot Chili Peppers,By The Way,Warm Tape,4.27755
2533,Red Hot Chili Peppers,By The Way,Venice Queen,6.15183333333
2534,Red Hot Chili Peppers,Californication,Around The World,3.98061666667
2535,Red Hot Chili Peppers,Californication,Parallel Universe,4.5109
2536,Red Hot Chili Peppers,Californication,Scar Tissue,3.62448333333
2537,Red Hot Chili Peppers,Californication,Otherside,4.26621666667
2538,Red Hot Chili Peppers,Californication,Get On Top,3.30273333333
2539,Red Hot Chili Peppers,Californication,Californication,5.36118333333
2540,Red Hot Chili Peppers,Californication,Easily,3.85696666667
2541,Red Hot Chili Peppers,Californication,Porcelain,2.72978333333
2542,Red Hot Chili Peppers,Californication,Emit Remmus,4.005
2543,Red Hot Chili Peppers,Californication,I Like Dirt,2.62878333333
2544,Red Hot Chili Peppers,Californication,This Velvet Glove,3.75466666667
2545,Red Hot Chili Peppers,Californication,Savior,4.87488333333
2546,Red Hot Chili Peppers,Californication,Purple Stain,4.224
2547,Red Hot Chili Peppers,Californication,Right On Time,1.87688333333
2548,Red Hot Chili Peppers,Californication,Road Trippin',3.42725
2549,Rush,Retrospective I (1974-1980),The Spirit Of Radio,4.9859
2550,Rush,Retrospective I (1974-1980),The Trees,4.7521
2551,Rush,Retrospective I (1974-1980),Something For Nothing,4.01283333333
2552,Rush,Retrospective I (1974-1980),Freewill,5.40603333333
2553,Rush,Retrospective I (1974-1980),Xanadu,11.1238
2554,Rush,Retrospective I (1974-1980),Bastille Day,4.67546666667
2555,Rush,Retrospective I (1974-1980),By-Tor And The Snow Dog,8.6648
2556,Rush,Retrospective I (1974-1980),Anthem,4.40858333333
2557,Rush,Retrospective I (1974-1980),Closer To The Heart,2.92353333333
2558,Rush,Retrospective I (1974-1980),2112 Overture,4.5453
2559,Rush,Retrospective I (1974-1980),The Temples Of Syrinx,2.22431666667
2560,Rush,Retrospective I (1974-1980),La Villa Strangiato,9.6248
2561,Rush,Retrospective I (1974-1980),Fly By Night,3.37196666667
2562,Rush,Retrospective I (1974-1980),Finding My Way,5.09213333333
2563,Simply Red,,,
2564,Skank,Maquinarama,Água E Fogo,4.64978333333
2565,Skank,Maquinarama,Três Lados,3.89441666667
2566,Skank,Maquinarama,Ela Desapareceu,4.1687
2567,Skank,Maquinarama,Balada Do Amor Inabalável,4.01021666667
2568,Skank,Maquinarama,Canção Noturna,3.97713333333
2569,Skank,Maquinarama,Muçulmano,4.16
2570,Skank,Maquinarama,Maquinarama,4.09381666667
2571,Skank,Maquinarama,Rebelião,4.97545
2572,Skank,Maquinarama,A Última Guerra,5.24538333333
2573,Skank,Maquinarama,Fica,4.53615
2574,Skank,Maquinarama,Ali,5.1065
2575,Skank,Maquinarama,Preto Damião,4.40946666667
2576,Skank,O Samba Poconé,É Uma Partida De Futebol,0.01785
2577,Skank,O Samba Poconé,Eu Disse A Ela,4.23705
2578,Skank,O Samba Poconé,Zé Trindade,4.13256666667
2579,Skank,O Samba Poconé,Garota Nacional,5.29153333333
2580,Skank,O Samba Poconé,Tão Seu,4.06246666667
2581,Skank,O Samba Poconé,Sem Terra,4.65588333333
2582,Skank,O Samba Poconé,Os Exilados,4.09251666667
2583,Skank,O Samba Poconé,Um Dia Qualquer,4.87356666667
2584,Skank,O Samba Poconé,Los Pretos,3.98715
2585,Skank,O Samba Poconé,Sul Da América,4.2488
2586,Skank,O Samba Poconé,Poconé,5.30676666667
2587,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Lucky 13,3.15645
2588,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Aeroplane Flies High,7.88985
2589,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Because You Are,3.77338333333
2590,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Slow Dawn,3.20565
2591,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Believe,3.21566666667
2592,Smashing Pumpkins,Judas 0: B-Sides and Rarities,My Mistake,4.01501666667
2593,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Marquis In Spades,3.21218333333
2594,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Here's To The Atom Bomb,4.44821666667
2595,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Sparrow,2.94703333333
2596,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Waiting,3.8056
2597,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Saturnine,3.83128333333
2598,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Rock On,6.10785
2599,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Set The Ray To Jerry,4.15606666667
2600,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Winterlong,4.98981666667
2601,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Soot & Stars,6.66643333333
2602,Smashing Pumpkins,Judas 0: B-Sides and Rarities,Blissed & Gone,4.7717
2603,Smashing Pumpkins,Rotten Apples: Greatest Hits,Siva,4.35286666667
2604,Smashing Pumpkins,Rotten Apples: Greatest Hits,Rhinocerous,5.89103333333
2605,Smashing Pumpkins,Rotten Apples: Greatest Hits,Drown,4.50828333333
2606,Smashing Pumpkins,Rotten Apples: Greatest Hits,Cherub Rock,4.98981666667
2607,Smashing Pumpkins,Rotten Apples: Greatest Hits,Today,3.37021666667
2608,Smashing Pumpkins,Rotten Apples: Greatest Hits,Disarm,3.30926666667
2609,Smashing Pumpkins,Rotten Apples: Greatest Hits,Landslide,3.17125
2610,Smashing Pumpkins,Rotten Apples: Greatest Hits,Bullet With Butterfly Wings,4.28843333333
2611,Smashing Pumpkins,Rotten Apples: Greatest Hits,1979,4.39421666667
2612,Smashing Pumpkins,Rotten Apples: Greatest Hits,Zero,2.68538333333
2613,Smashing Pumpkins,Rotten Apples: Greatest Hits,"Tonight, Tonight",4.26143333333
2614,Smashing Pumpkins,Rotten Apples: Greatest Hits,Eye,4.90883333333
2615,Smashing Pumpkins,Rotten Apples: Greatest Hits,Ava Adore,4.35721666667
2616,Smashing Pumpkins,Rotten Apples: Greatest Hits,Perfect,3.38371666667
2617,Smashing Pumpkins,Rotten Apples: Greatest Hits,The Everlasting Gaze,4.03591666667
2618,Smashing Pumpkins,Rotten Apples: Greatest Hits,Stand Inside Your Love,4.22921666667
2619,Smashing Pumpkins,Rotten Apples: Greatest Hits,Real Love,4.17828333333
2620,Smashing Pumpkins,Rotten Apples: Greatest Hits,[Untitled],3.86306666667
2621,Soundgarden,A-Sides,Nothing To Say,3.96711666667
2622,Soundgarden,A-Sides,Flower,3.48036666667
